graphName,algorithm,iteration,relevance,relevanceBinary,recall,conflicts,unknown,notConflicts,effect,confDiff,percentColored,run
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,140,0.0,0.0,0.0,39,3,114,0,0,0.9692307692307692,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,141,0.1111111111111111,0.3333333333333333,0.1111111111111111,39,3,114,0,0,0.9692307692307692,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,142,0.0,0.0,0.0,40,3,113,0,0,0.9692307692307692,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,143,0.1111111111111111,0.3333333333333333,0.07142857142857142,40,3,113,0,0,0.9692307692307692,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,144,0.0,0.0,0.0,43,3,110,0,0,0.9692307692307692,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,145,0.3333333333333333,0.6666666666666666,0.11764705882352941,43,3,110,0,0,0.9692307692307692,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,146,0.1111111111111111,0.3333333333333333,0.058823529411764705,43,3,110,0,0,0.9692307692307692,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,147,0.0,0.0,0.0,44,3,109,0,0,0.9692307692307692,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,148,0.1111111111111111,0.3333333333333333,0.1111111111111111,44,3,109,0,0,0.9692307692307692,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,149,0.1111111111111111,0.3333333333333333,0.125,44,3,109,0,0,0.9692307692307692,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,150,0.0,0.0,0.0,46,3,107,0,0,0.9692307692307692,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,151,0.0,0.0,0.0,46,3,107,0,0,0.9692307692307692,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,152,0.0,0.0,0.0,44,3,109,0,0,0.9692307692307692,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,153,0.0,0.0,0.0,44,3,109,0,0,0.9692307692307692,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,154,0.1111111111111111,0.3333333333333333,0.07142857142857142,44,3,109,0,0,0.9692307692307692,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,155,0.1111111111111111,0.3333333333333333,0.07692307692307693,44,3,109,0,0,0.9692307692307692,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,156,0.2222222222222222,0.3333333333333333,0.07142857142857142,44,3,109,0,0,0.9692307692307692,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,157,0.1111111111111111,0.3333333333333333,0.058823529411764705,44,3,109,0,0,0.9692307692307692,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,158,0.1111111111111111,0.3333333333333333,0.06666666666666667,46,3,107,0,0,0.9692307692307692,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,159,0.0,0.0,0.0,46,3,107,0,0,0.9692307692307692,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,160,0.0,0.0,0.0,46,2,108,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,161,0.3333333333333333,0.6666666666666666,0.13333333333333333,48,2,106,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,162,0.1111111111111111,0.3333333333333333,0.08333333333333333,48,2,106,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,163,0.1111111111111111,0.3333333333333333,0.1111111111111111,48,2,106,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,164,0.0,0.0,0.0,48,2,106,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,165,0.1111111111111111,0.3333333333333333,0.08333333333333333,48,2,106,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,166,0.1111111111111111,0.3333333333333333,0.05555555555555555,46,2,108,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,167,0.0,0.0,0.0,46,2,108,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,168,0.1111111111111111,0.3333333333333333,0.0625,46,2,108,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,169,0.2222222222222222,0.6666666666666666,0.2222222222222222,46,2,108,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,170,0.0,0.0,0.0,46,2,108,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,171,0.1111111111111111,0.3333333333333333,0.07692307692307693,46,2,108,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,172,0.0,0.0,0.0,46,2,108,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,173,0.1111111111111111,0.3333333333333333,0.08333333333333333,43,2,111,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,174,0.0,0.0,0.0,43,2,111,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,175,0.1111111111111111,0.3333333333333333,0.125,43,2,111,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,176,0.1111111111111111,0.3333333333333333,0.058823529411764705,43,2,111,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,177,0.1111111111111111,0.3333333333333333,0.05,43,2,111,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,178,0.1111111111111111,0.3333333333333333,0.16666666666666666,43,2,111,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,179,0.3333333333333333,0.6666666666666666,0.3333333333333333,43,2,111,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,180,0.1111111111111111,0.3333333333333333,0.14285714285714285,43,2,111,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,181,0.1111111111111111,0.3333333333333333,0.0625,43,2,111,0,0,0.9846153846153847,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,182,0.0,0.0,0.0,43,0,113,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,183,0.1111111111111111,0.3333333333333333,0.1111111111111111,43,0,113,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,184,0.0,0.0,0.0,43,0,113,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,185,0.1111111111111111,0.3333333333333333,0.05555555555555555,45,0,111,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,186,0.1111111111111111,0.3333333333333333,0.07692307692307693,47,0,109,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,187,0.0,0.0,0.0,47,0,109,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,188,0.1111111111111111,0.3333333333333333,0.2,49,0,107,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,189,0.1111111111111111,0.3333333333333333,0.16666666666666666,49,0,107,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,190,0.2222222222222222,0.6666666666666666,0.14285714285714285,49,0,107,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,191,0.0,0.0,0.0,49,0,107,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,192,0.0,0.0,0.0,49,0,107,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,193,0.1111111111111111,0.3333333333333333,0.2,49,0,107,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,194,0.1111111111111111,0.3333333333333333,0.1111111111111111,49,0,107,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,195,0.3333333333333333,0.6666666666666666,0.15384615384615385,49,0,107,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,196,0.2222222222222222,0.3333333333333333,0.06666666666666667,53,0,103,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,197,0.0,0.0,0.0,53,0,103,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,198,0.1111111111111111,0.3333333333333333,0.1111111111111111,51,0,105,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,199,0.0,0.0,0.0,51,0,105,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,200,0.1111111111111111,0.3333333333333333,0.05555555555555555,53,0,103,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,201,0.1111111111111111,0.3333333333333333,0.1111111111111111,53,0,103,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,202,0.0,0.0,0.0,53,0,103,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,203,0.1111111111111111,0.3333333333333333,0.08333333333333333,49,0,107,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,204,0.0,0.0,0.0,47,0,109,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,205,0.1111111111111111,0.3333333333333333,0.08333333333333333,47,0,109,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,206,0.1111111111111111,0.3333333333333333,0.07692307692307693,47,0,109,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,207,0.1111111111111111,0.3333333333333333,0.058823529411764705,47,0,109,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,208,0.0,0.0,0.0,47,0,109,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,209,0.0,0.0,0.0,47,0,109,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,210,0.1111111111111111,0.3333333333333333,0.1,47,0,109,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,211,0.1111111111111111,0.3333333333333333,0.08333333333333333,47,0,109,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,212,0.2222222222222222,0.6666666666666666,0.13333333333333333,47,0,109,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,213,0.0,0.0,0.0,47,0,109,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,214,0.0,0.0,0.0,47,0,109,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,215,0.2222222222222222,0.3333333333333333,0.058823529411764705,47,0,109,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,216,0.0,0.0,0.0,47,0,109,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,217,0.1111111111111111,0.3333333333333333,0.05263157894736842,45,0,111,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,218,0.1111111111111111,0.3333333333333333,0.2,45,0,111,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,219,0.1111111111111111,0.3333333333333333,0.16666666666666666,45,0,111,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,220,0.1111111111111111,0.3333333333333333,0.05555555555555555,45,0,111,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,221,0.0,0.0,0.0,52,0,104,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,222,0.0,0.0,0.0,52,0,104,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,223,0.1111111111111111,0.3333333333333333,0.125,49,0,107,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,224,0.3333333333333333,0.6666666666666666,0.3333333333333333,49,0,107,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,225,0.0,0.0,0.0,49,0,107,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,226,0.1111111111111111,0.3333333333333333,0.07142857142857142,49,0,107,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,227,0.2222222222222222,0.6666666666666666,0.13333333333333333,49,0,107,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,228,0.1111111111111111,0.3333333333333333,0.1,47,0,109,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,229,0.1111111111111111,0.3333333333333333,0.1,47,0,109,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,230,0.0,0.0,0.0,46,0,110,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,231,0.1111111111111111,0.3333333333333333,0.1,46,0,110,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,232,0.2222222222222222,0.3333333333333333,0.06666666666666667,46,0,110,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,233,0.1111111111111111,0.3333333333333333,0.0625,50,0,106,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,234,0.2222222222222222,0.3333333333333333,0.14285714285714285,48,0,108,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,235,0.1111111111111111,0.3333333333333333,0.08333333333333333,45,0,111,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,236,0.2222222222222222,0.6666666666666666,0.15384615384615385,45,0,111,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,237,0.4444444444444444,0.6666666666666666,0.15384615384615385,45,0,111,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,238,0.1111111111111111,0.3333333333333333,0.1,46,0,110,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,239,0.1111111111111111,0.3333333333333333,0.07692307692307693,46,0,110,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,240,0.0,0.0,0.0,45,0,111,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,241,0.0,0.0,0.0,42,0,114,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,242,0.0,0.0,0.0,42,0,114,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,243,0.2222222222222222,0.6666666666666666,0.2857142857142857,42,0,114,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,244,0.3333333333333333,0.6666666666666666,0.3333333333333333,43,0,113,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,245,0.1111111111111111,0.3333333333333333,0.1,43,0,113,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,246,0.0,0.0,0.0,43,0,113,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,247,0.1111111111111111,0.3333333333333333,0.058823529411764705,45,0,111,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,248,0.1111111111111111,0.3333333333333333,0.125,46,0,110,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,249,0.0,0.0,0.0,46,0,110,1,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,250,0.1111111111111111,0.3333333333333333,0.0625,43,0,113,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,251,0.0,0.0,0.0,46,0,110,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,252,0.1111111111111111,0.3333333333333333,0.05555555555555555,47,0,109,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,253,0.0,0.0,0.0,47,0,109,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,254,0.2222222222222222,0.6666666666666666,0.13333333333333333,44,0,112,1,-3,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,255,0.3333333333333333,0.6666666666666666,0.18181818181818182,44,0,112,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,256,0.0,0.0,0.0,44,0,112,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,257,0.2222222222222222,0.6666666666666666,0.1111111111111111,44,0,112,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,258,0.1111111111111111,0.3333333333333333,0.09090909090909091,44,0,112,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,259,0.2222222222222222,0.3333333333333333,0.1,44,0,112,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,260,0.1111111111111111,0.3333333333333333,0.16666666666666666,44,0,112,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,261,0.2222222222222222,0.6666666666666666,0.18181818181818182,46,0,110,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,262,0.2222222222222222,0.6666666666666666,0.14285714285714285,46,0,110,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,263,0.0,0.0,0.0,42,0,114,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,264,0.0,0.0,0.0,40,0,116,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,265,0.1111111111111111,0.3333333333333333,0.0625,40,0,116,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,266,0.1111111111111111,0.3333333333333333,0.05555555555555555,40,0,116,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,267,0.2222222222222222,0.3333333333333333,0.045454545454545456,40,0,116,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,268,0.1111111111111111,0.3333333333333333,0.0625,42,0,114,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,269,0.1111111111111111,0.3333333333333333,0.09090909090909091,39,0,117,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,270,0.1111111111111111,0.3333333333333333,0.1,39,0,117,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,271,0.3333333333333333,0.6666666666666666,0.15384615384615385,39,0,117,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,272,0.1111111111111111,0.3333333333333333,0.06666666666666667,39,0,117,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,273,0.0,0.0,0.0,39,0,117,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,274,0.0,0.0,0.0,39,0,117,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,275,0.1111111111111111,0.3333333333333333,0.05263157894736842,39,0,117,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,276,0.1111111111111111,0.3333333333333333,0.06666666666666667,39,0,117,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,277,0.0,0.0,0.0,40,0,116,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,278,0.0,0.0,0.0,40,0,116,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,279,0.0,0.0,0.0,41,0,115,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,280,0.2222222222222222,0.3333333333333333,0.058823529411764705,41,0,115,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,281,0.0,0.0,0.0,45,0,111,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,282,0.0,0.0,0.0,46,0,110,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,283,0.1111111111111111,0.3333333333333333,0.1111111111111111,46,0,110,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,284,0.0,0.0,0.0,46,0,110,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,285,0.0,0.0,0.0,43,0,113,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,286,0.1111111111111111,0.3333333333333333,0.1,43,0,113,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,287,0.2222222222222222,0.3333333333333333,0.06666666666666667,43,0,113,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,288,0.1111111111111111,0.3333333333333333,0.14285714285714285,43,0,113,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,289,0.0,0.0,0.0,43,0,113,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,290,0.1111111111111111,0.3333333333333333,0.1,43,0,113,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,291,0.1111111111111111,0.3333333333333333,0.1,43,0,113,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,292,0.1111111111111111,0.3333333333333333,0.045454545454545456,43,0,113,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,293,0.2222222222222222,0.6666666666666666,0.14285714285714285,43,0,113,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,294,0.1111111111111111,0.3333333333333333,0.1111111111111111,43,0,113,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,295,0.2222222222222222,0.6666666666666666,0.3333333333333333,41,0,115,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,296,0.2222222222222222,0.6666666666666666,0.2857142857142857,40,0,116,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,297,0.1111111111111111,0.3333333333333333,0.05263157894736842,40,0,116,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,298,0.1111111111111111,0.3333333333333333,0.14285714285714285,40,0,116,0,0,1.0,0
clustered_10_0.2_0.05,MIP_0.4_0.4_0.2,299,0.0,0.0,0.0,42,0,114,0,0,1.0,0
